Depth,Vp,Vs,Density,Vshale,Peff,Sw,Litho
3297.2228,3145.7834473,1763.3214111,2.2644999027,0.0620879456,0.1718326062,0.2764439881,5.0
3297.3752,3186.0981445,1766.4364014,2.2760000229,0.047015518,0.1704583466,0.2825879753,5.0
3297.5276,3179.4047852,1804.6757813,2.2809000015,0.0763724074,0.1634995043,0.2729609907,5.0
3297.68,3139.6462402,1820.0167236,2.2778000832,0.0709879324,0.1655394137,0.2722200155,5.0
3297.8324,3105.7133789,1867.9892578,2.2776999474,0.0139620546,0.1757380366,0.2829180062,5.0
3297.9848,3113.5620117,1876.4971924,2.2785000801,-0.019741388,0.1814369708,0.2934179902,5.0
3298.1372,3150.7687988,1885.0957031,2.2808001041,-0.036967244,0.1836018562,0.2810850143,5.0
3298.2896,3179.9689941,1880.7872314,2.2804999352,-0.004303439,0.1779322624,0.2915849984,5.0
3298.442,3169.7568359,1827.5299072,2.2785999775,-0.001074133,0.2696608007,0.3027150035,0.0
3298.5944,3148.7050781,1819.5960693,2.2934000492,0.0334293097,0.25219208,0.3067559898,0.0
3298.7468,3161.255127,1877.4241943,2.3076999187,0.0468982831,0.2408897132,0.3070259988,0.0
3298.8992,3187.5979004,1899.0168457,2.2983000278,0.1007310301,0.1532829255,0.2947320044,5.0
3299.0516,3222.3723145,1877.3132324,2.2667000294,0.0835000053,0.1671488434,0.285315007,5.0
3299.204,3260.2661133,1816.5964355,2.2493000031,0.07501553,0.2646512687,0.3024359941,0.0
3299.3564,3289.729248,1806.4470215,2.2629001141,0.0814758465,0.2556645572,0.3255899847,0.0
3299.5088,3327.4455566,1815.177124,2.2808001041,0.0900913775,0.2439594567,0.3287129998,0.0
3299.6612,3405.2253418,1841.3580322,2.2913000584,0.1224827617,0.2300097793,0.338391006,0.0
3299.8136,3487.1149902,1899.6217041,2.3015999794,0.1365379393,0.2212436646,0.3468390107,0.0
3299.966,3512.0549316,1921.2137451,2.3013000488,0.146181047,0.2189191431,0.3466530144,0.0
3300.1184,3508.2873535,1933.4520264,2.277299881,0.1441551745,0.231175974,0.3510270119,0.0
3300.2708,3490.5134277,1921.7310791,2.2437999249,0.1225637868,0.2538047433,0.3698610067,0.0
3300.4232,3413.684082,1870.8408203,2.2288999557,0.1290241182,0.2593517601,0.3891090155,0.0
3300.5756,3295.7585449,1787.5239258,2.2358000278,0.1159345061,0.2597636878,0.4116060138,0.0
3300.728,3233.729248,1765.8621826,2.2434000969,0.1159345061,0.2559242845,0.4329539835,0.0
3300.8804,3288.0400391,1782.8596191,2.2270998955,0.0968068913,0.2698741555,0.4342350066,0.0
3301.0328,3382.0334473,1848.09375,2.1824998856,0.0795275941,0.2984960973,0.4312799871,0.0
3301.1852,3408.6447754,1888.6314697,2.1319000721,0.0924482644,0.3205472231,0.4301040173,0.0
3301.3376,3396.0773926,1872.9490967,2.0940999985,0.1094741151,0.3337691128,0.4405379891,0.0
3301.49,3333.7087402,1836.4443359,2.0659999847,0.1353155375,0.337968111,0.4516049922,0.0
3301.6424,3305.5200195,1819.7286377,2.0425000191,0.1146672368,0.357927382,0.4536180198,0.0
3301.7948,3329.9284668,1814.2058105,2.032200098,0.0952345058,0.3711088896,0.4417380095,0.0
3301.9472,3342.2810059,1792.9274902,2.0422999859,0.0424775742,0.3872220814,0.4344059825,0.0
3302.0996,3337.541748,1795.0656738,2.0622000694,0.0308724102,0.3808947802,0.4313189983,0.0
3302.252,3300.451416,1879.2322998,2.0689001083,0.0259569101,0.3790975213,0.4354859889,0.0
3302.4044,3285.998291,1907.5024414,2.0634999275,0.022765521,0.3833551705,0.4372319877,0.0
3302.5568,3336.7783203,1884.0843506,2.0288000107,0.0184120648,0.4045264125,0.4204080105,0.0
3302.7092,3444.6516113,1809.7141113,1.9982999563,0.0287120752,0.4172098041,0.4507920146,0.0
3302.8616,3542.3615723,1783.809082,1.9768999815,0.0997327641,0.3977123499,0.4628459811,0.0
3303.014,3631.2299805,1796.512085,1.9716999531,0.104086183,0.3984512985,0.4595339894,0.0
3303.1664,3708.6564941,1876.0317383,1.9628000259,0.0865120739,0.4109129608,0.4589790106,0.0
3303.3188,3735.5598145,1916.2749023,1.9476000071,0.0133362142,0.4523994327,0.467148006,0.0
3303.4712,3765.1755371,1933.7181396,1.9392000437,-0.000706903,0.4636417925,0.4675740004,0.0
3303.6236,3816.7270508,1927.4487305,1.9328000546,-0.02296895,0.4776972532,0.4688790143,0.0
3303.776,3848.9174805,1901.7468262,1.9179999828,0.0323810242,0.4600337148,0.4719569981,0.0
3303.9284,3829.9975586,1945.7501221,1.8910000324,0.0689879432,0.4569939077,0.4714440107,0.0
3304.0808,3692.182373,1891.3585205,1.8632999659,0.2058000267,0.4024097919,0.461894989,0.0
3304.2332,3432.1074219,1746.6029053,1.8566999435,0.4809499979,0.2649527788,0.472548008,0.0
3304.3856,3220.8330078,1627.2003174,1.8636000156,0.8093344569,0.0965748131,1.0,3.0
3304.538,3119.5595703,1579.9000244,1.8729000092,0.9963448644,0.001831954,1.0,3.0
3304.6904,3095.3022461,1577.3009033,1.8770999908,0.9888085723,0.0055822842,1.0,3.0
3304.8428,3167.0,1579.737793,1.8819999695,0.9060224295,0.0466128774,1.0,3.0
3304.9952,3239.8920898,1609.289917,1.8760999441,0.927813828,0.0360477157,1.0,3.0
3305.1476,3208.4006348,1603.9969482,1.8575999737,0.9644207358,0.0181433931,1.0,3.0
3305.3,3135.8605957,1571.3389893,1.817999959,0.9719604254,0.0149330767,1.0,3.0
3305.4524,3142.4624023,1549.2913818,1.7604000568,0.9052068591,0.0536041632,1.0,3.0
3305.6048,3200.776123,1566.0644531,1.6804000139,0.843241334,0.0958108902,1.0,3.0
3305.7572,3189.5322266,1608.9978027,1.584800005,0.7925173044,0.1381479055,1.0,3.0
3305.9096,3178.7946777,1611.3292236,1.5455000401,0.7408362031,0.178378731,1.0,3.0
3306.062,3181.1103516,1566.9017334,1.5721000433,0.7044466138,0.198932752,1.0,3.0
3306.2144,3140.7817383,1517.0269775,1.6457999945,0.7496672273,0.1579528302,1.0,3.0
3306.3668,3095.8181152,1490.7766113,1.6808999777,0.7982276678,0.1232656017,1.0,3.0
3306.5192,3070.4450684,1482.7751465,1.6915999651,0.8158327341,0.1113843694,1.0,3.0
3306.6716,3041.4819336,1476.9401855,1.7432999611,0.7523086667,0.1424862146,1.0,3.0
3306.824,3013.0100098,1549.901123,1.8523999453,0.7556827068,0.1253138334,1.0,3.0
3306.9764,3009.0332031,1630.4487305,1.9670000076,0.7341500521,0.1189488545,1.0,3.0
3307.1288,3048.3046875,1612.5670166,2.0374999046,0.7406103015,0.1056086794,1.0,3.0
3307.2812,3115.4208984,1547.736084,2.0230000019,0.7582844496,0.1004155502,1.0,3.0
3307.4336,3167.7141113,1504.7890625,1.9316999912,0.7679741979,0.1084952727,1.0,3.0
3307.586,3180.5495605,1512.6182861,1.8227000237,0.782079339,0.1154730469,1.0,3.0
3307.7384,3143.1879883,1509.5512695,1.7762000561,0.7092397213,0.1617956161,1.0,3.0
3307.8908,3064.2836914,1458.8135986,1.8544000387,0.7576896548,0.1240075007,1.0,3.0
3308.0432,2969.3276367,1397.0404053,1.9881999493,0.8610775471,0.0604749359,1.0,3.0
3308.1956,2915.4519043,1355.0737305,2.1252000332,1.0850259066,-0.030356675,1.0,3.0
3308.348,2907.8806152,1311.5809326,2.2184998989,1.1732550859,-0.052620053,1.0,3.0
3308.5004,2929.1245117,1332.8092041,2.2818000317,1.2237241268,-0.059855789,1.0,3.0
3308.6528,2964.510498,1475.3153076,2.3266999722,1.1978827715,-0.047865018,1.0,3.0
3308.8052,3000.6171875,1515.1966553,2.3592998981,1.1270086765,-0.028355602,1.0,3.0
3308.9576,3040.2382813,1658.4406738,2.3624999523,0.9795035124,0.0045385086,1.0,3.0
3309.11,3099.7189941,1711.5797119,2.3517999649,0.7617017627,0.0542230681,1.0,3.0
3309.2624,3126.6542969,1713.3105469,2.326100111,0.5677724481,0.1046978384,0.4769760072,0.0
3309.4148,3088.2270508,1674.6387939,2.3085999489,0.3998120427,0.1513845623,0.4925189912,0.0
3309.5672,3035.6782227,1641.3057861,2.285599947,0.2854413688,0.1896234751,1.0,0.0
3309.7196,2998.7956543,1618.0130615,2.2706999779,0.2266862094,0.2117996067,1.0,0.0
3309.872,2973.6672363,1601.003418,2.2551999092,0.2017724216,0.2256931961,1.0,0.0
3310.0244,2949.8837891,1597.8267822,2.2578999996,0.1915620565,0.227332741,1.0,0.0
3310.1768,2946.994873,1610.8574219,2.2736999989,0.1900241524,0.2204522938,1.0,0.0
3310.3292,2972.095459,1637.4903564,2.2931001186,0.197770685,0.2094505727,1.0,0.0
3310.4816,2998.6364746,1650.5421143,2.2967000008,0.2110413462,0.2043628395,1.0,0.0
3310.634,3010.3464355,1649.8023682,2.2966001034,0.2024844587,0.2066248357,1.0,0.0
3310.7864,3015.3320313,1643.175293,2.3013999462,0.1808913648,0.2099726796,1.0,0.0
3310.9388,3020.6000977,1637.6768799,2.3168001175,0.1740810126,0.2044502795,1.0,0.0
3311.0912,3029.2910156,1633.7583008,2.3162999153,0.1869448274,0.2014983445,1.0,0.0
3311.2436,3050.8435059,1630.638916,2.3083999157,0.2153482735,0.1980012953,1.0,0.0
3311.396,3087.2983398,1629.866333,2.3041000366,0.2024275661,0.2032214552,1.0,0.0
3311.5484,3128.7756348,1632.2727051,2.309499979,0.1798706651,0.2064382732,1.0,0.0
3311.7008,3158.7194824,1629.0344238,2.3183999062,0.1837689579,0.2013059407,1.0,0.0
3311.8532,3171.6467285,1627.5001221,2.3183999062,0.1805379093,0.2021028101,1.0,0.0
3312.0056,3172.3330078,1640.59729,2.3164000511,0.193255201,0.199888289,1.0,0.0
3312.158,3157.2175293,1652.0791016,2.3257000446,0.1727982908,0.2005609423,1.0,0.0
3312.3104,3159.6035156,1683.4086914,2.3403999805,0.1534672379,0.1981370598,1.0,0.0
3312.4628,3180.2075195,1709.586792,2.342799902,0.1579241306,0.1959390789,0.5077829957,0.0
3312.6152,3184.2841797,1707.21875,2.325799942,0.1526499838,0.2053976804,1.0,0.0
3312.7676,3173.1689453,1683.0991211,2.3106999397,0.1741327792,0.2073162943,1.0,0.0
3312.92,3157.5185547,1654.4742432,2.3108999729,0.1762862355,0.2066815645,1.0,0.0
3313.0724,3151.3027344,1644.6569824,2.3217000961,0.2322362065,0.1879046559,1.0,0.0
3313.2248,3134.0065918,1615.8223877,2.3241999149,0.2257758826,0.1883798242,1.0,0.0
3313.3772,3100.0751953,1608.9680176,2.3190999031,0.1999344677,0.1969990283,1.0,0.0
3313.5296,3077.715332,1623.7502441,2.3125,0.1283896863,0.217902571,1.0,0.0
3313.682,3094.6486816,1640.7650146,2.3152999878,0.1553069204,0.2098217607,1.0,0.0
3313.8344,3155.2175293,1646.8696289,2.3224999905,0.1661293358,0.2037026882,1.0,0.0
3313.9868,3202.8344727,1651.4194336,2.3215999603,0.1837689579,0.1998133659,1.0,0.0
3314.1392,3193.5625,1664.4686279,2.3159000874,0.176901713,0.204175368,1.0,0.0
3314.2916,3174.2526855,1683.1893311,2.3182001114,0.191918999,0.1993881613,0.5086110234,0.0
3314.444,3177.293457,1672.0344238,2.3350999355,0.2005327791,0.1895422786,0.5097510219,0.0
3314.5964,3201.6704102,1663.8626709,2.3584001064,0.1870000064,0.1819261163,1.0,0.0
3314.7488,3238.1882324,1657.0513916,2.3657000065,0.196691379,0.1764065623,0.501627028,0.0
3314.9012,3228.1228027,1671.5686035,2.3596999645,0.1773103476,0.1834833026,0.5073930025,0.0
3315.0536,3194.255127,1702.7904053,2.3498001099,0.1600793004,0.1920778155,1.0,0.0
3315.206,3173.0695801,1704.9450684,2.34010005,0.1514655203,0.1987509876,1.0,0.0
3315.3584,3189.1921387,1683.3659668,2.3441998959,0.1497396231,0.1971632838,1.0,0.0
3315.5108,3224.0354004,1706.3737793,2.3466000557,0.1702017337,0.1912803352,0.5051130056,0.0
3315.6632,3217.949707,1724.3867188,2.3482000828,0.1634982526,0.1920607686,0.4976969957,0.0
3315.8156,3185.1359863,1757.7225342,2.3347001076,0.1383551955,0.2044805735,1.0,0.0
3315.968,3158.8371582,1741.7501221,2.32310009,0.1243000031,0.2136207223,1.0,0.0
3316.1204,3177.3400879,1700.7011719,2.320499897,0.128850013,0.213805154,1.0,0.0
3316.2728,3224.263916,1664.6358643,2.3269000053,0.1385430992,0.2082756609,0.5034570098,0.0
3316.4252,3241.5187988,1657.6541748,2.3341999054,0.1320827752,0.2062171847,0.5069069862,0.0
3316.5776,3218.2006836,1719.9262695,2.3289999962,0.0849603489,0.2201323956,1.0,0.0
3316.73,3171.3793945,1719.5081787,2.3208999634,0.0902948081,0.2230597287,1.0,0.0
3316.8824,3121.3261719,1680.8946533,2.3099000454,0.1053689793,0.224986881,1.0,0.0
3317.0348,3102.2490234,1656.4604492,2.299200058,0.1116258651,0.2288451642,1.0,0.0
3317.1872,3105.2358398,1654.4302979,2.2966001034,0.1123879552,0.2299675494,1.0,0.0
3317.3396,3120.0991211,1678.8653564,2.3008999825,0.091981031,0.2330236137,1.0,0.0
3317.492,3153.4938965,1680.5157471,2.3132998943,0.0940862224,0.2260643691,1.0,0.0
3317.6444,3176.7570801,1676.6184082,2.3108000755,0.0976310596,0.2264687717,1.0,0.0
3317.7968,3183.5522461,1678.9060059,2.2957000732,0.0890137926,0.2364919782,1.0,0.0
3317.9492,3182.8776855,1680.1507568,2.2916998863,0.0785293281,0.2413200736,1.0,0.0
3318.1016,3178.3969727,1668.8356934,2.2987999916,0.084570691,0.2360238284,1.0,0.0
3318.254,3178.9538574,1674.6884766,2.3187999725,0.0981430858,0.2222175598,1.0,0.0
3318.4064,3189.215332,1712.322998,2.3197000027,0.1237017512,0.2154692262,1.0,0.0
3318.5588,3198.3916016,1726.3770752,2.3148999214,0.1177120879,0.2193620205,1.0,0.0
3318.7112,3202.064209,1727.0952148,2.3025999069,0.1127051637,0.2268433124,1.0,0.0
3318.8636,3211.9440918,1714.9223633,2.2952001095,0.0996672511,0.2339835465,1.0,0.0
3319.016,3210.9829102,1684.1983643,2.2934000492,0.0823896676,0.2394176275,1.0,0.0
3319.1684,3201.6098633,1668.5579834,2.2971999645,0.0920792967,0.2349180132,1.0,0.0
3319.3208,3229.6313477,1703.4346924,2.3155999184,0.1040930897,0.2223897427,0.5091180205,0.0
3319.4732,3268.8291016,1724.4979248,2.3364999294,0.1256258786,0.2066021562,0.5059890151,0.0
3319.6256,3260.2312012,1747.9249268,2.3454999924,0.0949499831,0.2091958523,0.5052030087,0.0
3319.778,3265.3796387,1763.0074463,2.3413000107,0.0819775835,0.2143975645,0.5060399771,0.0
3319.9304,3276.8803711,1762.6199951,2.3176000118,0.0604448318,0.2321506441,1.0,0.0
3320.0828,3252.8515625,1754.7030029,2.2922000885,0.0372861996,0.2518458962,1.0,0.0
3320.2352,3225.6491699,1725.729126,2.2771999836,0.0049741352,0.2688275576,1.0,0.0
3320.3876,3181.6650391,1702.3967285,2.282200098,-0.001486219,0.2677115202,1.0,0.0
3320.54,3133.3007813,1675.868042,2.2860999107,0.006091381,0.2634710073,1.0,0.0
3320.6924,3113.8676758,1674.7675781,2.2871000767,0.0157931093,0.2603367269,1.0,0.0
3320.8448,3131.4726563,1715.7061768,2.2830998898,-0.000356904,0.2668952942,1.0,0.0
3320.9972,3163.0854492,1722.5614014,2.2894001007,-0.013281033,0.2666955292,1.0,0.0
3321.1496,3179.6699219,1722.3414307,2.2946000099,-0.024046537,0.2664861679,1.0,0.0
3321.302,3174.7651367,1722.7404785,2.2913000584,-0.015432753,0.2661594152,1.0,0.0
3321.4544,3169.7006836,1724.9956055,2.2846999168,0.0005931197,0.2657280564,1.0,0.0
3321.6068,3186.5512695,1726.7556152,2.2809000015,0.0199741498,0.2627029121,1.0,0.0
3321.7592,3208.826416,1721.1674805,2.2918999195,0.0017086227,0.2613241971,1.0,0.0
3321.9116,3213.4611816,1709.5963135,2.3039000034,-0.008972398,0.257201463,1.0,0.0
3322.064,3211.7512207,1708.9129639,2.2985999584,0.0059827608,0.2563996613,1.0,0.0
3322.2164,3226.5302734,1736.394043,2.2846000195,0.0037913816,0.2649345398,1.0,0.0
3322.3688,3256.5285645,1765.1657715,2.272300005,0.0059448439,0.2713486552,1.0,0.0
3322.5212,3268.0893555,1764.4882813,2.2709999084,-0.018656895,0.2788209915,1.0,0.0
3322.6736,3236.0671387,1739.3516846,2.2646000385,0.0308689587,0.2688092291,1.0,0.0
3322.826,3197.5056152,1711.6162109,2.2509999275,0.0319465436,0.2760335803,1.0,0.0
3322.9784,3173.1655273,1707.3775635,2.2492001057,0.0211982727,0.2801050246,1.0,0.0
3323.1308,3165.1845703,1712.0623779,2.2732999325,0.0061241346,0.2707318366,1.0,0.0
3323.2832,3175.2680664,1711.2692871,2.3069999218,0.0126258591,0.2499467432,1.0,0.0
3323.4356,3183.8684082,1711.1925049,2.32310009,0.0093344981,0.2416657209,1.0,0.0
3323.588,3208.1643066,1717.3145752,2.3103001118,-0.032656901,0.2594623566,1.0,0.0
3323.7404,3254.3864746,1723.6221924,2.3069000244,-0.03066724,0.2609649301,1.0,0.0
3323.8928,3295.6982422,1749.0723877,2.3108000755,-0.024206884,0.2570466101,1.0,0.0
3324.0452,3331.777832,1766.7648926,2.3264000416,0.0253689531,0.2359163761,1.0,0.0
3324.1976,3362.8171387,1847.5146484,2.3264000416,0.0502551831,0.2298924923,1.0,0.0
3324.35,3374.9069824,1803.3635254,2.3127000332,0.0647189692,0.2337133437,1.0,0.0
3324.5024,3380.9040527,1765.0523682,2.3015999794,0.0690275729,0.2385417521,1.0,0.0
3324.6548,3392.9929199,1748.7271729,2.3197000027,0.0797948167,0.2262653112,1.0,0.0
3324.8072,3459.3239746,1808.692749,2.3436999321,0.0933241323,0.2105042636,0.4951559901,0.0
3324.9596,3561.0183105,1924.1113281,2.3545000553,0.0631689504,0.2117237896,0.4773629904,0.0
3325.112,3612.0463867,1961.5666504,2.3440001011,0.0202000067,0.2273135483,0.4779839814,0.0
3325.2644,3613.262207,1928.5598145,2.336400032,0.0493258759,0.2246850133,0.5006099939,0.0
3325.4168,3614.5693359,1916.036377,2.3480000496,0.0665103346,0.2144358903,0.4897409976,0.0
3325.5692,3670.8032227,1886.4012451,2.3501000404,0.1374724209,0.1970998645,0.4924980104,0.0
3325.7216,3773.720459,1883.0030518,2.3359999657,0.1426879615,0.2028155476,0.5045790076,0.0
3325.874,3886.248291,1895.4562988,2.3276000023,0.1696051955,0.2004335821,0.4911150038,0.0
3326.0264,4016.7470703,1932.6171875,2.3229000568,0.2213568836,0.1900333911,0.4538640082,0.0
3326.1788,4042.890625,1909.6668701,2.3478999138,0.4658741057,0.1227268949,0.4656389952,0.0
3326.3312,3827.7993164,1815.7285156,2.3793001175,0.8405414224,0.0337778702,1.0,3.0
3326.4836,3486.456543,1525.5461426,2.4558999538,1.1548585892,-0.026025096,1.0,3.0
3326.636,3210.8510742,1396.3134766,2.5225000381,1.2732930183,-0.035528086,1.0,3.0
3326.7884,3087.0043945,1370.8525391,2.5569000244,1.3068482876,-0.033858512,1.0,3.0
3326.9408,3068.0930176,1381.4552002,2.5443000793,1.3003879786,-0.035308447,1.0,3.0
3327.0932,3097.8251953,1392.223877,2.5267000198,1.2982189655,-0.038052734,1.0,3.0
3327.2456,3143.4216309,1373.1708984,2.5218999386,1.2302259207,-0.03000831,1.0,3.0
3327.398,3182.7814941,1377.6824951,2.5225999355,1.2011551857,-0.026138688,1.0,3.0
3327.5504,3237.0053711,1370.0618896,2.5353000164,1.1065413952,-0.013071107,1.0,3.0
3327.7028,3285.9733887,1471.5509033,2.5285999775,1.0128706694,-0.001628324,1.0,3.0
3327.8552,3284.8227539,1538.7838135,2.530600071,0.9699379206,0.0037689244,1.0,3.0
3328.0076,3216.6220703,1522.5550537,2.5413999557,0.9741275311,0.003083999,1.0,3.0
3328.16,3114.7585449,1473.4125977,2.5550999641,1.0667225122,-0.007430983,1.0,3.0
3328.3124,2980.0690918,1500.1542969,2.5527999401,1.0850310326,-0.009581786,1.0,3.0
3328.4648,2846.3024902,1485.8818359,2.5185000896,1.1582448483,-0.020933526,1.0,3.0
3328.6172,2810.6206055,1405.6044922,2.5069999695,1.173317194,-0.024066333,1.0,3.0
3328.7696,2850.4973145,1378.8691406,2.5146000385,1.1822137833,-0.024510352,1.0,3.0
3328.922,2912.4794922,1407.5960693,2.522300005,1.1434533596,-0.018665332,1.0,3.0
3329.0744,3023.6474609,1441.2287598,2.5315001011,1.1520655155,-0.018986456,1.0,3.0
3329.2268,3264.9287109,1457.3189697,2.5192000866,1.1130155325,-0.014905129,1.0,3.0
3329.3792,3671.6386719,1503.1246338,2.5130000114,1.0794448853,-0.010759107,1.0,3.0
3329.5316,4076.4956055,1571.5537109,2.5004999638,0.9266671538,0.0104551697,1.0,3.0
3329.684,4256.0800781,1732.034668,2.5113999844,0.7844138145,0.0293936394,1.0,3.0
3329.8364,4234.7509766,1891.7399902,2.5492999554,0.6982430816,0.034607213,1.0,3.0
3329.9888,4067.8615723,1892.8583984,2.5773000717,0.7422776222,0.0254335068,1.0,3.0
3330.1412,3813.4038086,1809.2498779,2.5829999447,0.8197982907,0.0171963964,1.0,3.0
3330.2936,3626.6286621,1718.1317139,2.5534999371,0.8201345205,0.0201963298,1.0,3.0
3330.446,3572.7097168,1651.9967041,2.5202999115,0.7641482949,0.0309572332,1.0,3.0
3330.5984,3589.2436523,1622.6584473,2.4839999676,0.8621259332,0.0209568609,1.0,3.0
3330.7508,3571.4829102,1529.9207764,2.4777998924,0.9449654818,0.00856023,1.0,3.0
3330.9032,3440.6779785,1433.9116211,2.4642000198,1.13446033,-0.02195929,1.0,3.0
3331.0556,3158.7424316,1342.9975586,2.445499897,1.2422965765,-0.042159617,1.0,3.0
3331.208,2822.5148926,1321.8483887,2.399600029,1.4251154661,-0.085120253,1.0,3.0
3331.3604,2638.8947754,1339.0661621,2.364700079,1.4425051212,-0.097426958,1.0,3.0
3331.5128,2620.5898438,1379.0987549,2.3580000401,1.3788104057,-0.084853522,1.0,3.0
3331.6652,2706.4538574,1412.5603027,2.3664999008,1.1937965155,-0.042469133,1.0,3.0
3331.8176,2848.1218262,1413.4294434,2.3843998909,1.0882533789,-0.018437399,1.0,3.0
3331.97,2951.4777832,1524.1981201,2.4038999081,0.9730499387,0.0053299535,1.0,3.0
3332.1224,3028.4272461,1599.8000488,2.4275999069,1.0354965925,-0.006539489,1.0,3.0
3332.2748,3068.6767578,1612.2036133,2.4526998997,1.0971982479,-0.016512599,1.0,3.0
3332.4272,3028.4033203,1613.2105713,2.4633998871,1.1499552727,-0.024558399,1.0,3.0
3332.5796,2931.40625,1506.5072021,2.4763000011,1.1360999346,-0.021286029,1.0,3.0
3332.732,2850.1938477,1643.3181152,2.4663999081,1.1345585585,-0.021806182,1.0,3.0
3332.8844,2843.3286133,1635.2362061,2.4616000652,1.1857017279,-0.030603638,1.0,3.0
3333.0368,2903.6921387,1612.7462158,2.4642999172,1.1866362095,-0.030469704,1.0,3.0
3333.1892,3015.4692383,1526.0991211,2.4679000378,1.1177293062,-0.018977961,1.0,3.0
3333.3416,3141.9018555,1545.574585,2.4583001137,1.0354914665,-0.005915918,1.0,3.0
3333.494,3154.7407227,1615.4729004,2.4368000031,0.9267086387,0.0131170591,1.0,3.0
3333.6464,3033.9709473,1691.9937744,2.4482998848,0.9139155746,0.0148409614,1.0,3.0
3333.7988,2907.3510742,1643.428833,2.4660999775,0.9040982723,0.0155580016,1.0,3.0
3333.9512,2827.5524902,1413.6838379,2.4769999981,0.9644309878,0.0055487659,1.0,3.0
3334.1036,2794.043457,1388.5269775,2.4630000591,0.9530568719,0.007698671,1.0,3.0
3334.256,2780.7199707,1364.2491455,2.4344000816,1.0101206303,-0.001825183,1.0,3.0
3334.4084,2786.7758789,1392.6367188,2.4133000374,1.0251930952,-0.004847151,1.0,3.0
3334.5608,2786.661377,1378.7032471,2.4091000557,1.0397982597,-0.0077527,1.0,3.0
3334.7132,2782.8984375,1348.5484619,2.4330000877,1.0042688847,-0.000773278,1.0,3.0
3334.8656,2791.9655762,1298.3201904,2.4509000778,0.9644309878,0.0060792509,1.0,3.0
3335.018,2781.4382324,1285.2110596,2.4597001076,0.9290328026,0.0117724398,1.0,3.0
3335.1704,2749.0266113,1291.223999,2.4486999512,0.8827344775,0.0201897752,1.0,3.0
3335.3228,2726.0800781,1292.4597168,2.4412999153,0.9000896811,0.0176241845,1.0,3.0
3335.4752,2728.2001953,1287.039917,2.4249999523,0.8879861236,0.0208025817,1.0,3.0
3335.6276,2723.9213867,1297.2989502,2.4170999527,0.8976758718,0.0194649752,1.0,3.0
3335.78,2714.4172363,1310.1072998,2.4240999222,0.9124431014,0.0163055994,1.0,3.0
3335.9324,2718.7341309,1328.8862305,2.4407000542,0.9641240835,0.0063408106,1.0,3.0
3336.0848,2720.559082,1320.0650635,2.4598999023,0.9631689787,0.0061055329,1.0,3.0
3336.2372,2711.4709473,1308.2629395,2.4574000835,0.9461206794,0.0090086199,1.0,3.0
3336.3896,2721.3193359,1301.8758545,2.4447000027,0.9377345443,0.0108626541,1.0,3.0
3336.542,2755.6206055,1299.7319336,2.4335000515,0.953763783,0.0083621489,1.0,3.0
3336.6944,2785.734375,1329.065918,2.434499979,0.9526878595,0.0085297031,1.0,3.0
3336.8468,2771.2617188,1353.8261719,2.4479999542,0.9461258054,0.0092971483,1.0,3.0
3336.9992,2744.9492188,1374.5419922,2.4667000771,0.9461258054,0.0087214597,1.0,3.0
3337.1516,2732.4731445,1372.3566895,2.4705998898,0.9237017035,0.0121815735,1.0,3.0
3337.304,2720.2409668,1293.9246826,2.4841001034,0.9408016801,0.0089947591,1.0,3.0
3337.4564,2746.0473633,1306.7412109,2.4881999493,0.9181913137,0.0122385817,1.0,3.0
3337.6088,2801.6379395,1315.0526123,2.5186998844,0.969137907,0.004079089,1.0,3.0
3337.7612,2863.6550293,1314.6606445,2.5208001137,0.9411448836,0.0077083344,1.0,3.0
3337.9136,2922.0117188,1386.8098145,2.5071001053,0.9746500254,0.0035185749,1.0,3.0
3338.066,2968.220459,1400.536377,2.4528999329,0.9041362405,0.0162749309,1.0,3.0
3338.2184,3028.2438965,1374.2109375,2.4233000278,0.8836793303,0.0217154045,1.0,3.0
3338.3708,3120.5080566,1516.2730713,2.4228000641,0.815120697,0.03456714,1.0,3.0
3338.5232,3182.7412109,1651.0257568,2.4488999844,0.7106845379,0.049778793,1.0,3.0
3338.6756,3120.9650879,1761.5594482,2.4676001072,0.6698775291,0.0532723144,1.0,3.0
3338.828,2990.1965332,1723.4156494,2.4598999023,0.6963171959,0.0503419489,1.0,3.0
3338.9804,2905.2756348,1448.1378174,2.4447000027,0.8026447892,0.034430027,1.0,3.0
3339.1328,2860.0004883,1381.7070313,2.426500082,0.8671396375,0.0245601814,1.0,3.0
3339.2852,2847.9807129,1396.9796143,2.4177000523,0.8585258722,0.0268639121,1.0,3.0
3339.4376,2810.9912109,1325.7108154,2.4237000942,0.874937892,0.0233187154,1.0,3.0
3339.59,2740.5166016,1242.9315186,2.4365999699,0.9109965563,0.0159392469,1.0,3.0
3339.7424,2735.7104492,1238.8476563,2.4528999329,0.9648309946,0.0059706937,1.0,3.0
3339.8948,2860.59375,1334.1556396,2.4623000622,1.0403379202,-0.006631553,1.0,3.0
3340.0472,3063.1657715,1593.9447021,2.4591999054,1.0258120298,-0.004289223,1.0,3.0
3340.1996,3279.8244629,1805.1171875,2.4528000355,1.0144551992,-0.002454906,1.0,3.0
3340.352,3506.8544922,1892.2532959,2.4567000866,0.8595499396,0.0235394221,1.0,3.0
